pokedex_number,pokemon_name,type_1,type_2,ability_1,ability_2,ability_3,number_pokemon_with_typing,primary_color,shape,height,weight,bmi,hit_points,attack,defense,special_attack,special_defense,speed,total_stats,mean,standard_deviation,capture_rate,generation,base_happiness,base_experience,exp_type,exp_to_level_100,can_evolve,evolves_from,final_evolution,mega_evolution,is_default,baby_pokemon,alolan_form,galarian_form,forms_switchable,legendary,mythical,genderless,female_rate,genus,egg_group_1,egg_group_2,egg_cycles,against_normal,against_fire,against_water,against_electric,against_grass,against_ice,against_fighting,against_poison,against_ground,against_flying,against_psychic,against_bug,against_rock,against_ghost,against_dragon,against_dark,against_steel,against_fairy
42,Golbat,Poison,Flying,Inner Focus,Infiltrator,,3,Purple,Wings,1.6,55,21.5,75,80,70,65,75,90,455,75.83,7.86,90,1,70,159,Medium Fast,1000000,true,Zubat,false,false,true,false,false,false,false,false,false,false,0.5,Bat ,Flying,,15,1,1,1,2,0.25,2,0.25,0.5,0,1,2,0.25,2,1,1,1,1,0.5
43,Oddish,Grass,Poison,Chlorophyll,Run Away,,15,Blue,Legs,0.5,5.4,21.6,45,50,55,75,65,30,320,53.33,14.34,255,1,70,64,Medium Slow,1059860,true,,false,false,true,false,false,false,false,false,false,false,0.5,Weed ,Grass,,20,1,2,0.5,0.5,0.25,2,0.5,1,1,2,2,1,1,1,1,1,1,0.5
44,Gloom,Grass,Poison,Chlorophyll,Stench,,15,Blue,Humanoid,0.8,8.6,13.4,60,65,70,85,75,40,395,65.83,13.97,120,1,70,138,Medium Slow,1059860,true,Oddish,false,false,true,false,false,false,false,false,false,false,0.5,Weed ,Grass,,20,1,2,0.5,0.5,0.25,2,0.5,1,1,2,2,1,1,1,1,1,1,0.5
45,Vileplume,Grass,Poison,Chlorophyll,Effect Spore,,15,Red,Humanoid,1.2,18.6,12.9,75,80,85,110,90,50,490,81.67,17.95,45,1,70,221,Medium Slow,1059860,false,Gloom,true,false,true,false,false,false,false,false,false,false,0.5,Flower ,Grass,,20,1,2,0.5,0.5,0.25,2,0.5,1,1,2,2,1,1,1,1,1,1,0.5
46,Paras,Bug,Grass,Effect Spore,Dry Skin,Damp,6,Red,Armor,0.3,5.4,60.0,35,70,55,45,55,25,285,47.50,14.65,190,1,70,57,Medium Fast,1000000,true,,false,false,true,false,false,false,false,false,false,false,0.5,Mushroom ,Bug,Grass,20,1,4,0.5,0.5,0.25,2,0.5,2,0.25,4,1,2,2,1,1,1,1,1
47,Parasect,Bug,Grass,Effect Spore,Dry Skin,Damp,6,Red,Armor,1,29.5,29.5,60,95,80,60,80,30,405,67.50,20.77,75,1,70,142,Medium Fast,1000000,false,Paras,true,false,true,false,false,false,false,false,false,false,0.5,Mushroom ,Bug,Grass,20,1,4,0.5,0.5,0.25,2,0.5,2,0.25,4,1,2,2,1,1,1,1,1
48,Venonat,Bug,Poison,Compound Eyes,Tinted Lens,Run Away,13,Purple,Humanoid,1,30,30.0,60,55,50,40,55,45,305,50.83,6.72,190,1,70,61,Medium Fast,1000000,true,,false,false,true,false,false,false,false,false,false,false,0.5,Insect ,Bug,,20,1,2,1,1,0.25,1,0.25,0.5,1,2,2,0.5,2,1,1,1,1,0.5
49,Venomoth,Bug,Poison,Shield Dust,Tinted Lens,Wonder Skin,13,Purple,Bug-Wings,1.5,12.5,5.6,70,65,60,90,75,90,450,75.00,11.55,75,1,70,158,Medium Fast,1000000,false,Venonat,true,false,true,false,false,false,false,false,false,false,0.5,Poison Moth ,Bug,,20,1,2,1,1,0.25,1,0.25,0.5,1,2,2,0.5,2,1,1,1,1,0.5
50,Alolan Diglett,Ground,Steel,Sand Veil,Tangling Hair,Sand Force,6,Brown,Blob,0.2,1,25.0,10,55,30,35,45,90,265,44.17,24.73,255,7,70,53,Medium Fast,1000000,true,,false,false,false,false,true,false,false,false,false,false,0.5,Mole ,Field,,20,0.5,2,2,0,1,1,2,0,2,0.5,0.5,0.5,0.25,1,0.5,1,0.5,0.5
50,Diglett,Ground,,Sand Veil,Arena Trap,Sand Force,17,Brown,Blob,0.2,0.8,20.0,10,55,25,35,45,95,265,44.17,26.84,255,1,70,53,Medium Fast,1000000,true,,false,false,true,false,false,false,false,false,false,false,0.5,Mole ,Field,,20,1,1,2,0,2,2,1,0.5,1,1,1,1,0.5,1,1,1,1,1
51,Alolan Dugtrio,Ground,Steel,Sand Veil,Tangling Hair,Sand Force,6,Brown,Heads,0.7,66.6,135.9,35,100,60,50,70,110,425,70.83,26.52,50,7,70,149,Medium Fast,1000000,false,Diglett,true,false,false,false,true,false,false,false,false,false,0.5,Mole ,Field,,20,0.5,2,2,0,1,1,2,0,2,0.5,0.5,0.5,0.25,1,0.5,1,0.5,0.5
51,Dugtrio,Ground,,Sand Veil,Arena Trap,Sand Force,17,Brown,Heads,0.7,33.3,68.0,35,100,50,50,70,120,425,70.83,30.06,50,1,70,149,Medium Fast,1000000,false,Diglett,true,false,true,false,false,false,false,false,false,false,0.5,Mole ,Field,,20,1,1,2,0,2,2,1,0.5,1,1,1,1,0.5,1,1,1,1,1
52,Alolan Meowth,Dark,,Pickup,Technician,Rattled,14,Yellow,Quadruped,0.4,4.2,26.3,40,35,35,50,40,90,290,48.33,19.29,255,7,70,58,Medium Fast,1000000,true,,false,false,false,false,true,false,false,false,false,false,0.5,Scratch Cat ,Field,,20,1,1,1,1,1,1,2,1,1,1,0,2,1,0.5,1,0.5,1,2
52,Galarian Meowth,Steel,,Pickup,Tough Claws,Unnerve,11,Yellow,Quadruped,0.4,7.5,46.9,50,65,55,40,40,40,290,48.33,9.43,255,8,70,58,Medium Fast,1000000,true,,false,false,false,false,false,true,false,false,false,false,0.5,Scratch Cat ,Field,,20,0.5,2,1,1,0.5,0.5,2,0,2,0.5,0.5,0.5,0.5,1,0.5,1,0.5,0.5
52,Meowth,Normal,,Pickup,Technician,Unnerve,71,Yellow,Quadruped,0.4,4.2,26.3,40,45,35,40,40,90,290,48.33,18.86,255,1,70,58,Medium Fast,1000000,true,,false,false,true,false,false,false,false,false,false,false,0.5,Scratch Cat ,Field,,20,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
52,Meowth Gmax,Normal,,Pickup,Technician,Unnerve,71,Yellow,Quadruped,33,10000,9.2,40,45,35,40,40,90,290,48.33,18.86,255,8,70,58,Medium Fast,1000000,true,,false,false,false,false,false,false,false,false,false,false,0.5,Scratch Cat ,Field,,20,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
53,Alolan Persian,Dark,,Fur Coat,Technician,Rattled,14,Yellow,Quadruped,1.1,33,27.3,65,60,60,75,65,115,440,73.33,19.29,90,7,70,154,Medium Fast,1000000,false,Meowth,true,false,false,false,true,false,false,false,false,false,0.5,Classy Cat ,Field,,20,1,1,1,1,1,1,2,1,1,1,0,2,1,0.5,1,0.5,1,2
53,Persian,Normal,,Limber,Technician,Unnerve,71,Yellow,Quadruped,1,32,32.0,65,70,60,65,65,115,440,73.33,18.86,90,1,70,154,Medium Fast,1000000,false,Meowth,true,false,true,false,false,false,false,false,false,false,0.5,Classy Cat ,Field,,20,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
54,Psyduck,Water,,Damp,Cloud Nine,Swift Swim,72,Yellow,Upright,0.8,19.6,30.6,50,52,48,65,50,55,320,53.33,5.65,190,1,70,64,Medium Fast,1000000,true,,false,false,true,false,false,false,false,false,false,false,0.5,Duck ,Water 1,Field,20,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
55,Golduck,Water,,Damp,Cloud Nine,Swift Swim,72,Blue,Upright,1.7,76.6,26.5,80,82,78,95,80,85,500,83.33,5.65,75,1,70,175,Medium Fast,1000000,false,Psyduck,true,false,true,false,false,false,false,false,false,false,0.5,Duck ,Water 1,Field,20,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
56,Mankey,Fighting,,Vital Spirit,Anger Point,Defiant,29,Brown,Upright,0.5,28,112.0,40,80,35,35,45,70,305,50.83,17.66,190,1,70,61,Medium Fast,1000000,true,,false,false,true,false,false,false,false,false,false,false,0.5,Pig Monkey ,Field,,20,1,1,1,1,1,1,1,1,1,2,2,0.5,0.5,1,1,0.5,1,2
57,Primeape,Fighting,,Vital Spirit,Anger Point,Defiant,29,Brown,Upright,1,32,32.0,65,105,60,60,70,95,455,75.83,17.66,75,1,70,159,Medium Fast,1000000,false,Mankey,true,false,true,false,false,false,false,false,false,false,0.5,Pig Monkey ,Field,,20,1,1,1,1,1,1,1,1,1,2,2,0.5,0.5,1,1,0.5,1,2
58,Growlithe,Fire,,Intimidate,Flash Fire,Justified,34,Brown,Quadruped,0.7,19,38.8,55,70,45,70,50,60,350,58.33,9.43,190,1,70,70,Slow,1250000,true,,false,false,true,false,false,false,false,false,false,false,0.25,Puppy ,Field,,20,1,0.5,2,1,0.5,0.5,1,1,2,1,1,0.5,2,1,1,1,0.5,0.5
59,Arcanine,Fire,,Intimidate,Flash Fire,Justified,34,Brown,Quadruped,1.9,155,42.9,90,110,80,100,80,95,555,92.50,10.70,75,1,70,194,Slow,1250000,false,Growlithe,true,false,true,false,false,false,false,false,false,false,0.25,Legendary ,Field,,20,1,0.5,2,1,0.5,0.5,1,1,2,1,1,0.5,2,1,1,1,0.5,0.5
60,Poliwag,Water,,Water Absorb,Damp,Swift Swim,72,Blue,Legs,0.6,12.4,34.4,40,50,40,40,40,90,300,50.00,18.26,255,1,70,60,Medium Slow,1059860,true,,false,false,true,false,false,false,false,false,false,false,0.5,Tadpole ,Water 1,,20,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
61,Poliwhirl,Water,,Water Absorb,Damp,Swift Swim,72,Blue,Humanoid,1,20,20.0,65,65,65,50,50,90,385,64.17,13.36,120,1,70,135,Medium Slow,1059860,true,Poliwag,false,false,true,false,false,false,false,false,false,false,0.5,Tadpole ,Water 1,,20,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
62,Poliwrath,Water,Fighting,Water Absorb,Damp,Swift Swim,4,Blue,Humanoid,1.3,54,32.0,90,95,95,70,90,70,510,85.00,10.80,45,1,70,230,Medium Slow,1059860,false,Poliwhirl,true,false,true,false,false,false,false,false,false,false,0.5,Tadpole ,Water 1,,20,1,0.5,0.5,2,2,0.5,1,1,1,2,2,0.5,0.5,1,1,0.5,0.5,2
63,Abra,Psychic,,Synchronize,Inner Focus,Magic Guard,45,Brown,Upright,0.9,19.5,24.1,25,20,15,105,55,90,310,51.67,35.08,200,1,70,62,Medium Slow,1059860,true,,false,false,true,false,false,false,false,false,false,false,0.25,Psi ,Human-Like,,20,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1
64,Kadabra,Psychic,,Synchronize,Inner Focus,Magic Guard,45,Brown,Upright,1.3,56.5,33.4,40,35,30,120,70,105,400,66.67,35.08,100,1,70,140,Medium Slow,1059860,true,Abra,false,false,true,false,false,false,false,false,false,false,0.25,Psi ,Human-Like,,20,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1
65,Alakazam,Psychic,,Synchronize,Inner Focus,Magic Guard,45,Brown,Humanoid,1.5,48,21.3,55,50,45,135,95,120,500,83.33,35.43,50,1,70,225,Medium Slow,1059860,false,Kadabra,true,false,true,false,false,false,true,false,false,false,0.25,Psi ,Human-Like,,20,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1
65,Mega Alakazam,Psychic,,Trace,,,45,Brown,Humanoid,1.2,48,33.3,55,50,65,175,105,150,590,98.33,48.10,50,6,70,270,Medium Slow,1059860,false,Kadabra,true,true,false,false,false,false,true,false,false,false,0.25,Psi ,Human-Like,,20,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1
66,Machop,Fighting,,Guts,No Guard,Steadfast,29,Gray,Upright,0.8,19.5,30.5,70,80,50,35,35,35,305,50.83,18.12,180,1,70,61,Medium Slow,1059860,true,,false,false,true,false,false,false,false,false,false,false,0.25,Superpower ,Human-Like,,20,1,1,1,1,1,1,1,1,1,2,2,0.5,0.5,1,1,0.5,1,2
67,Machoke,Fighting,,Guts,No Guard,Steadfast,29,Gray,Humanoid,1.5,70.5,31.3,80,100,70,50,60,45,405,67.50,18.65,90,1,70,142,Medium Slow,1059860,true,Machop,false,false,true,false,false,false,false,false,false,false,0.25,Superpower ,Human-Like,,20,1,1,1,1,1,1,1,1,1,2,2,0.5,0.5,1,1,0.5,1,2
68,Machamp,Fighting,,Guts,No Guard,Steadfast,29,Gray,Humanoid,1.6,130,50.8,90,130,80,65,85,55,505,84.17,23.70,45,1,70,227,Medium Slow,1059860,false,Machoke,true,false,true,false,false,false,false,false,false,false,0.25,Superpower ,Human-Like,,20,1,1,1,1,1,1,1,1,1,2,2,0.5,0.5,1,1,0.5,1,2
68,Machamp Gmax,Fighting,,Guts,No Guard,Steadfast,29,Gray,Humanoid,25,10000,16.0,90,130,80,65,85,55,505,84.17,23.70,45,8,70,227,Medium Slow,1059860,false,Machoke,false,false,false,false,false,false,false,false,false,false,0.25,Superpower ,Human-Like,,20,1,1,1,1,1,1,1,1,1,2,2,0.5,0.5,1,1,0.5,1,2
69,Bellsprout,Grass,Poison,Chlorophyll,Gluttony,,15,Green,Humanoid,0.7,4,8.2,50,75,35,70,30,40,300,50.00,17.08,255,1,70,60,Medium Slow,1059860,true,,false,false,true,false,false,false,false,false,false,false,0.5,Flower ,Grass,,20,1,2,0.5,0.5,0.25,2,0.5,1,1,2,2,1,1,1,1,1,1,0.5
70,Weepinbell,Grass,Poison,Chlorophyll,Gluttony,,15,Green,Blob,1,6.4,6.4,65,90,50,85,45,55,390,65.00,17.08,120,1,70,137,Medium Slow,1059860,true,Bellsprout,false,false,true,false,false,false,false,false,false,false,0.5,Flycatcher ,Grass,,20,1,2,0.5,0.5,0.25,2,0.5,1,1,2,2,1,1,1,1,1,1,0.5
71,Victreebel,Grass,Poison,Chlorophyll,Gluttony,,15,Green,Blob,1.7,15.5,5.4,80,105,65,100,70,70,490,81.67,15.46,45,1,70,221,Medium Slow,1059860,false,Weepinbell,true,false,true,false,false,false,false,false,false,false,0.5,Flycatcher ,Grass,,20,1,2,0.5,0.5,0.25,2,0.5,1,1,2,2,1,1,1,1,1,1,0.5
72,Tentacool,Water,Poison,Clear Body,Liquid Ooze,Rain Dish,6,Blue,Tentacles,0.9,45.5,56.2,40,40,35,50,100,70,335,55.83,22.81,190,1,70,67,Slow,1250000,true,,false,false,true,false,false,false,false,false,false,false,0.5,Jellyfish ,Water 3,,20,1,0.5,0.5,2,1,0.5,0.5,0.5,2,1,2,0.5,1,1,1,1,0.5,0.5
73,Tentacruel,Water,Poison,Clear Body,Liquid Ooze,Rain Dish,6,Blue,Tentacles,1.6,55,21.5,80,70,65,80,120,100,515,85.83,18.80,60,1,70,180,Slow,1250000,false,Tentacool,true,false,true,false,false,false,false,false,false,false,0.5,Jellyfish ,Water 3,,20,1,0.5,0.5,2,1,0.5,0.5,0.5,2,1,2,0.5,1,1,1,1,0.5,0.5
74,Alolan Geodude,Rock,Electric,Magnet Pull,Sturdy,Galvanize,3,Brown,Arms,0.4,20.3,126.9,40,80,100,30,30,20,300,50.00,29.44,255,7,70,60,Medium Slow,1059860,true,,false,false,false,false,true,false,false,false,false,false,0.5,Rock ,Mineral,,15,0.5,0.5,2,0.5,2,1,2,0.5,4,0.25,1,1,1,1,1,1,1,1
74,Geodude,Rock,Ground,Rock Head,Sturdy,Sand Veil,9,Brown,Arms,0.4,20,125.0,40,80,100,30,30,20,300,50.00,29.44,255,1,70,60,Medium Slow,1059860,true,,false,false,true,false,false,false,false,false,false,false,0.5,Rock ,Mineral,,15,0.5,0.5,4,0,4,2,2,0.25,2,0.5,1,1,0.5,1,1,1,2,1
75,Alolan Graveler,Rock,Electric,Magnet Pull,Sturdy,Galvanize,3,Brown,Humanoid,1,110,110.0,55,95,115,45,45,35,390,65.00,29.44,120,7,70,137,Medium Slow,1059860,true,Geodude,false,false,false,false,true,false,false,false,false,false,0.5,Rock ,Mineral,,15,0.5,0.5,2,0.5,2,1,2,0.5,4,0.25,1,1,1,1,1,1,1,1
75,Graveler,Rock,Ground,Rock Head,Sturdy,Sand Veil,9,Brown,Humanoid,1,105,105.0,55,95,115,45,45,35,390,65.00,29.44,120,1,70,137,Medium Slow,1059860,true,Geodude,false,false,true,false,false,false,false,false,false,false,0.5,Rock ,Mineral,,15,0.5,0.5,4,0,4,2,2,0.25,2,0.5,1,1,0.5,1,1,1,2,1
76,Alolan Golem,Rock,Electric,Magnet Pull,Sturdy,Galvanize,3,Brown,Humanoid,1.7,316,109.3,80,120,130,55,65,45,495,82.50,31.98,45,7,70,223,Medium Slow,1059860,false,Graveler,true,false,false,false,true,false,false,false,false,false,0.5,Megaton ,Mineral,,15,0.5,0.5,2,0.5,2,1,2,0.5,4,0.25,1,1,1,1,1,1,1,1
76,Golem,Rock,Ground,Rock Head,Sturdy,Sand Veil,9,Brown,Humanoid,1.4,300,153.1,80,120,130,55,65,45,495,82.50,31.98,45,1,70,223,Medium Slow,1059860,false,Graveler,true,false,true,false,false,false,false,false,false,false,0.5,Megaton ,Mineral,,15,0.5,0.5,4,0,4,2,2,0.25,2,0.5,1,1,0.5,1,1,1,2,1
77,Galarian Ponyta,Psychic,,Run Away,Pastel Veil,Anticipation,45,Yellow,Quadruped,0.8,24,37.5,50,85,55,65,65,90,410,68.33,14.62,190,8,70,82,Medium Fast,1000000,true,,false,false,false,false,false,true,false,false,false,false,0.5,Fire Horse ,Field,,20,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1
77,Ponyta,Fire,,Run Away,Flash Fire,Flame Body,34,Yellow,Quadruped,1,30,30.0,50,85,55,65,65,90,410,68.33,14.62,190,1,70,82,Medium Fast,1000000,true,,false,false,true,false,false,false,false,false,false,false,0.5,Fire Horse ,Field,,20,1,0.5,2,1,0.5,0.5,1,1,2,1,1,0.5,2,1,1,1,0.5,0.5
78,Galarian Rapidash,Psychic,Fairy,Run Away,Pastel Veil,Anticipation,9,Yellow,Quadruped,1.7,80,27.7,65,100,70,80,80,105,500,83.33,14.62,60,8,70,175,Medium Fast,1000000,false,Ponyta,true,false,false,false,false,true,false,false,false,false,0.5,Fire Horse ,Field,,20,1,1,1,1,1,1,0.25,2,1,1,0.5,1,1,2,0,1,2,1
78,Rapidash,Fire,,Run Away,Flash Fire,Flame Body,34,Yellow,Quadruped,1.7,95,32.9,65,100,70,80,80,105,500,83.33,14.62,60,1,70,175,Medium Fast,1000000,false,Ponyta,true,false,true,false,false,false,false,false,false,false,0.5,Fire Horse ,Field,,20,1,0.5,2,1,0.5,0.5,1,1,2,1,1,0.5,2,1,1,1,0.5,0.5
79,Galarian Slowpoke,Psychic,,Gluttony,Own Tempo,Regenerator,45,Pink,Quadruped,1.2,36,25.0,90,65,65,40,40,15,315,52.50,23.94,190,8,70,63,Medium Fast,1000000,true,,false,false,false,false,false,true,false,false,false,false,0.5,Dopey ,Monster,Water 1,20,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1
79,Slowpoke,Water,Psychic,Oblivious,Own Tempo,Regenerator,6,Pink,Quadruped,1.2,36,25.0,90,65,65,40,40,15,315,52.50,23.94,190,1,70,63,Medium Fast,1000000,true,,false,false,true,false,false,false,false,false,false,false,0.5,Dopey ,Monster,Water 1,20,1,0.5,0.5,2,2,0.5,0.5,1,1,1,0.5,2,1,2,1,2,0.5,1
80,Galarian Slowbro,Poison,Psychic,Quick Draw,Own Tempo,Regenerator,2,Pink,Upright,1.6,70.5,27.5,95,100,95,100,70,30,490,81.67,25.28,75,8,70,172,Medium Fast,1000000,false,Slowpoke,true,false,false,false,false,true,true,false,false,false,0.5,Hermit Crab ,Monster,Water 1,20,1,1,1,1,0.5,1,0.25,0.5,2,1,1,1,1,2,1,2,1,0.5
80,Mega Slowbro,Water,Psychic,Shell Armor,,,6,Pink,Upright,2,120,30.0,95,75,180,130,80,30,590,98.33,46.96,75,6,70,207,Medium Fast,1000000,false,Slowpoke,true,true,false,false,false,false,true,false,false,false,0.5,Hermit Crab ,Monster,Water 1,20,1,0.5,0.5,2,2,0.5,0.5,1,1,1,0.5,2,1,2,1,2,0.5,1
80,Slowbro,Water,Psychic,Oblivious,Own Tempo,Regenerator,6,Pink,Upright,1.6,78.5,30.7,95,75,110,100,80,30,490,81.67,25.93,75,1,70,172,Medium Fast,1000000,false,Slowpoke,true,false,true,false,false,false,true,false,false,false,0.5,Hermit Crab ,Monster,Water 1,20,1,0.5,0.5,2,2,0.5,0.5,1,1,1,0.5,2,1,2,1,2,0.5,1
81,Magnemite,Electric,Steel,Magnet Pull,Sturdy,Analytic,4,Gray,Arms,0.3,6,66.7,25,35,70,95,55,45,325,54.17,23.17,190,1,70,65,Medium Fast,1000000,true,,false,false,true,false,false,false,false,false,false,true,0,Magnet ,Mineral,,20,0.5,2,1,0.5,0.5,0.5,2,0,4,0.25,0.5,0.5,0.5,1,0.5,1,0.25,0.5
82,Magneton,Electric,Steel,Magnet Pull,Sturdy,Analytic,4,Gray,Heads,1,60,60.0,50,60,95,120,70,70,465,77.50,23.41,60,1,70,163,Medium Fast,1000000,true,Magnemite,false,false,true,false,false,false,false,false,false,true,0,Magnet ,Mineral,,20,0.5,2,1,0.5,0.5,0.5,2,0,4,0.25,0.5,0.5,0.5,1,0.5,1,0.25,0.5
83,Galarian Farfetch'd,Fighting,,Steadfast,Scrappy,,29,Brown,Wings,0.8,42,65.6,52,95,55,58,62,55,377,62.83,14.71,45,8,70,132,Medium Fast,1000000,false,,false,false,false,false,false,true,false,false,false,false,0.5,Wild Duck ,Flying,Field,20,1,1,1,1,1,1,1,1,1,2,2,0.5,0.5,1,1,0.5,1,2
84,Doduo,Normal,Flying,Run Away,Early Bird,Tangled Feet,27,Brown,Legs,1.4,39.2,20.0,35,85,45,35,35,75,310,51.67,20.55,190,1,70,62,Medium Fast,1000000,true,,false,false,true,false,false,false,false,false,false,false,0.5,Twin Bird ,Flying,,20,1,1,1,2,0.5,2,1,1,0,1,1,0.5,2,0,1,1,1,1
85,Dodrio,Normal,Flying,Run Away,Early Bird,Tangled Feet,27,Brown,Legs,1.8,85.2,26.3,60,110,70,60,60,110,470,78.33,22.67,45,1,70,165,Medium Fast,1000000,false,Doduo,true,false,true,false,false,false,false,false,false,false,0.5,Triple Bird ,Flying,,20,1,1,1,2,0.5,2,1,1,0,1,1,0.5,2,0,1,1,1,1
86,Seel,Water,,Thick Fat,Hydration,Ice Body,72,White,Fish,1.1,90,74.4,65,45,55,45,70,45,325,54.17,10.17,190,1,70,65,Medium Fast,1000000,true,,false,false,true,false,false,false,false,false,false,false,0.5,Sea Lion ,Water 1,Field,20,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
87,Dewgong,Water,Ice,Thick Fat,Hydration,Ice Body,7,White,Fish,1.7,120,41.5,90,70,80,70,95,70,475,79.17,10.17,75,1,70,166,Medium Fast,1000000,false,Seel,true,false,true,false,false,false,false,false,false,false,0.5,Sea Lion ,Water 1,Field,20,1,1,0.5,2,2,0.25,2,1,1,1,1,1,2,1,1,1,1,1
88,Alolan Grimer,Poison,Dark,Poison Touch,Gluttony,Power Of Alchemy,5,Purple,Arms,0.7,42,85.7,80,80,50,40,50,25,325,54.17,20.09,190,7,70,65,Medium Fast,1000000,true,,false,false,false,false,true,false,false,false,false,false,0.5,Sludge ,Amorphous,,20,1,1,1,1,0.5,1,1,0.5,2,1,0,1,1,0.5,1,0.5,1,1
88,Grimer,Poison,,Stench,Sticky Hold,Poison Touch,16,Purple,Arms,0.9,30,37.0,80,80,50,40,50,25,325,54.17,20.09,190,1,70,65,Medium Fast,1000000,true,,false,false,true,false,false,false,false,false,false,false,0.5,Sludge ,Amorphous,,20,1,1,1,1,0.5,1,0.5,0.5,2,1,2,0.5,1,1,1,1,1,0.5
89,Alolan Muk,Poison,Dark,Poison Touch,Gluttony,Power Of Alchemy,5,Purple,Arms,1,52,52.0,105,105,75,65,100,50,500,83.33,21.34,75,7,70,175,Medium Fast,1000000,false,Grimer,true,false,false,false,true,false,false,false,false,false,0.5,Sludge ,Amorphous,,20,1,1,1,1,0.5,1,1,0.5,2,1,0,1,1,0.5,1,0.5,1,1
89,Muk,Poison,,Stench,Sticky Hold,Poison Touch,16,Purple,Arms,1.2,30,20.8,105,105,75,65,100,50,500,83.33,21.34,75,1,70,175,Medium Fast,1000000,false,Grimer,true,false,true,false,false,false,false,false,false,false,0.5,Sludge ,Amorphous,,20,1,1,1,1,0.5,1,0.5,0.5,2,1,2,0.5,1,1,1,1,1,0.5
90,Shellder,Water,,Shell Armor,Skill Link,Overcoat,72,Purple,Ball,0.3,4,44.4,30,65,100,45,25,40,305,50.83,25.40,190,1,70,61,Slow,1250000,true,,false,false,true,false,false,false,false,false,false,false,0.5,Bivalve ,Water 3,,20,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
91,Cloyster,Water,Ice,Shell Armor,Skill Link,Overcoat,7,Purple,Ball,1.5,132.5,58.9,50,95,180,85,45,70,525,87.50,44.98,60,1,70,184,Slow,1250000,false,Shellder,true,false,true,false,false,false,false,false,false,false,0.5,Bivalve ,Water 3,,20,1,1,0.5,2,2,0.25,2,1,1,1,1,1,2,1,1,1,1,1
92,Gastly,Ghost,Poison,Levitate,,,4,Purple,Ball,1.3,0.1,0.1,30,35,30,100,35,80,310,51.67,27.79,190,1,70,62,Medium Slow,1059860,true,,false,false,true,false,false,false,false,false,false,false,0.5,Gas ,Amorphous,,20,0,1,1,1,0.5,1,0,0.25,2,1,2,0.25,1,2,1,2,1,0.5
93,Haunter,Ghost,Poison,Levitate,,,4,Purple,Arms,1.6,0.1,0.0,45,50,45,115,55,95,405,67.50,27.35,90,1,70,142,Medium Slow,1059860,true,Gastly,false,false,true,false,false,false,false,false,false,false,0.5,Gas ,Amorphous,,20,0,1,1,1,0.5,1,0,0.25,2,1,2,0.25,1,2,1,2,1,0.5
94,Gengar,Ghost,Poison,Cursed Body,,,4,Purple,Upright,1.5,40.5,18.0,60,65,60,130,75,110,500,83.33,27.03,45,1,70,225,Medium Slow,1059860,false,Haunter,true,false,true,false,false,false,true,false,false,false,0.5,Shadow ,Amorphous,,20,0,1,1,1,0.5,1,0,0.25,2,1,2,0.25,1,2,1,2,1,0.5
94,Gengar Gmax,Ghost,Poison,Cursed Body,,,4,Purple,Upright,2,10000,2500.0,60,65,60,130,75,110,500,83.33,27.03,45,8,70,225,Medium Slow,1059860,false,Haunter,false,false,false,false,false,false,true,false,false,false,0.5,Shadow ,Amorphous,,20,0,1,1,1,0.5,1,0,0.25,2,1,2,0.25,1,2,1,2,1,0.5
94,Mega Gengar,Ghost,Poison,Shadow Tag,,,4,Purple,Upright,1.4,40.5,20.7,60,65,80,170,95,130,600,100.00,38.84,45,6,70,270,Medium Slow,1059860,false,Haunter,true,true,false,false,false,false,true,false,false,false,0.5,Shadow ,Amorphous,,20,0,1,1,1,0.5,1,0,0.25,2,1,2,0.25,1,2,1,2,1,0.5
95,Onix,Rock,Ground,Rock Head,Sturdy,Weak Armor,9,Gray,Squiggle,8.8,210,2.7,35,45,160,30,45,70,385,64.17,44.67,45,1,70,77,Medium Fast,1000000,true,,false,false,true,false,false,false,false,false,false,false,0.5,Rock Snake ,Mineral,,25,0.5,0.5,4,0,4,2,2,0.25,2,0.5,1,1,0.5,1,1,1,2,1
