pokedex_number,pokemon_name,type_1,type_2,ability_1,ability_2,ability_3,number_pokemon_with_typing,primary_color,shape,height,weight,bmi,hit_points,attack,defense,special_attack,special_defense,speed,total_stats,mean,standard_deviation,capture_rate,generation,base_happiness,base_experience,exp_type,exp_to_level_100,can_evolve,evolves_from,final_evolution,mega_evolution,is_default,baby_pokemon,alolan_form,galarian_form,forms_switchable,legendary,mythical,genderless,female_rate,genus,egg_group_1,egg_group_2,egg_cycles,against_normal,against_fire,against_water,against_electric,against_grass,against_ice,against_fighting,against_poison,against_ground,against_flying,against_psychic,against_bug,against_rock,against_ghost,against_dragon,against_dark,against_steel,against_fairy
27,Alolan Sandshrew,Ice,Steel,Snow Cloak,Slush Rush,,2,Yellow,Upright,0.70,40.00,81.60,50,75,90,10,35,40,300,50.00,26.30,255,7,70,60,Medium Fast,1000000,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Mouse ,Field,,20,0.50,4.00,1.00,1.00,0.50,0.25,4.00,0.00,2.00,0.50,0.50,0.50,1.00,1.00,0.50,1.00,1.00,0.50
27,Sandshrew,Ground,,Sand Veil,Sand Rush,,17,Yellow,Upright,0.60,12.00,33.30,50,75,85,20,30,40,300,50.00,23.27,255,1,70,60,Medium Fast,1000000,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Mouse ,Field,,20,1.00,1.00,2.00,0.00,2.00,2.00,1.00,0.50,1.00,1.00,1.00,1.00,0.50,1.00,1.00,1.00,1.00,1.00
28,Alolan Sandslash,Ice,Steel,Snow Cloak,Slush Rush,,2,Yellow,Upright,1.20,55.00,38.20,75,100,120,25,65,65,450,75.00,29.86,90,7,70,158,Medium Fast,1000000,FALSE,Sandshrew,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Mouse ,Field,,20,0.50,4.00,1.00,1.00,0.50,0.25,4.00,0.00,2.00,0.50,0.50,0.50,1.00,1.00,0.50,1.00,1.00,0.50
28,Sandslash,Ground,,Sand Veil,Sand Rush,,17,Yellow,Upright,1.00,29.50,29.50,75,100,110,45,55,65,450,75.00,23.27,90,1,70,158,Medium Fast,1000000,FALSE,Sandshrew,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Mouse ,Field,,20,1.00,1.00,2.00,0.00,2.00,2.00,1.00,0.50,1.00,1.00,1.00,1.00,0.50,1.00,1.00,1.00,1.00,1.00
29,Nidoran F,Poison,,Poison Point,Rivalry,Hustle,16,Blue,Quadruped,0.40,7.00,43.80,55,47,52,40,40,41,275,45.83,5.98,235,1,70,55,Medium Slow,1059860,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.000,Poison Pin ,Monster,Field,20,1.00,1.00,1.00,1.00,0.50,1.00,0.50,0.50,2.00,1.00,2.00,0.50,1.00,1.00,1.00,1.00,1.00,0.50
30,Nidorina,Poison,,Poison Point,Rivalry,Hustle,16,Blue,Quadruped,0.80,20.00,31.30,70,62,67,55,55,56,365,60.83,5.98,120,1,70,128,Medium Slow,1059860,TRUE,Nidoran F,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.000,Poison Pin ,Undiscovered,,20,1.00,1.00,1.00,1.00,0.50,1.00,0.50,0.50,2.00,1.00,2.00,0.50,1.00,1.00,1.00,1.00,1.00,0.50
31,Nidoqueen,Poison,Ground,Poison Point,Rivalry,Sheer Force,2,Blue,Upright,1.30,60.00,35.50,90,92,87,75,85,76,505,84.17,6.52,45,1,70,227,Medium Slow,1059860,FALSE,Nidorina,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.000,Drill ,Undiscovered,,20,1.00,1.00,2.00,0.00,1.00,2.00,0.50,0.25,2.00,1.00,2.00,0.50,0.50,1.00,1.00,1.00,1.00,0.50
32,Nidoran M,Poison,,Poison Point,Rivalry,Hustle,16,Purple,Quadruped,0.50,9.00,36.00,46,57,40,40,40,50,273,45.50,6.37,235,1,70,55,Medium Slow,1059860,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.000,Poison Pin ,Monster,Field,20,1.00,1.00,1.00,1.00,0.50,1.00,0.50,0.50,2.00,1.00,2.00,0.50,1.00,1.00,1.00,1.00,1.00,0.50
33,Nidorino,Poison,,Poison Point,Rivalry,Hustle,16,Purple,Quadruped,0.90,19.50,24.10,61,72,57,55,55,65,365,60.83,6.12,120,1,70,128,Medium Slow,1059860,TRUE,Nidoran M,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.000,Poison Pin ,Monster,Field,20,1.00,1.00,1.00,1.00,0.50,1.00,0.50,0.50,2.00,1.00,2.00,0.50,1.00,1.00,1.00,1.00,1.00,0.50
34,Nidoking,Poison,Ground,Poison Point,Rivalry,Sheer Force,2,Purple,Upright,1.40,62.00,31.60,81,102,77,85,75,85,505,84.17,8.80,45,1,70,227,Medium Slow,1059860,FALSE,Nidorino,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.000,Drill ,Monster,Field,20,1.00,1.00,2.00,0.00,1.00,2.00,0.50,0.25,2.00,1.00,2.00,0.50,0.50,1.00,1.00,1.00,1.00,0.50
35,Clefairy,Fairy,,Cute Charm,Magic Guard,Friend Guard,19,Pink,Upright,0.60,7.50,20.80,70,45,48,60,65,35,323,53.83,12.18,150,1,140,113,Fast,800000,TRUE,Cleffa,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.750,Fairy ,Fairy,,10,1.00,1.00,1.00,1.00,1.00,1.00,0.50,2.00,1.00,1.00,1.00,0.50,1.00,1.00,0.00,0.50,2.00,1.00
36,Clefable,Fairy,,Cute Charm,Magic Guard,Unaware,19,Pink,Upright,1.30,40.00,23.70,95,70,73,95,90,60,483,80.50,13.52,25,1,140,217,Fast,800000,FALSE,Clefairy,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.750,Fairy ,Fairy,,10,1.00,1.00,1.00,1.00,1.00,1.00,0.50,2.00,1.00,1.00,1.00,0.50,1.00,1.00,0.00,0.50,2.00,1.00
37,Alolan Vulpix,Ice,,Snow Cloak,Snow Warning,,20,Brown,Quadruped,0.60,9.90,27.50,38,41,40,50,65,65,299,49.83,11.36,190,7,70,60,Medium Fast,1000000,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.750,Fox ,Field,,20,1.00,2.00,1.00,1.00,1.00,0.50,2.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,2.00,1.00
37,Vulpix,Fire,,Flash Fire,Drought,,34,Brown,Quadruped,0.60,9.90,27.50,38,41,40,50,65,65,299,49.83,11.36,190,1,70,60,Medium Fast,1000000,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.750,Fox ,Field,,20,1.00,0.50,2.00,1.00,0.50,0.50,1.00,1.00,2.00,1.00,1.00,0.50,2.00,1.00,1.00,1.00,0.50,0.50
38,Alolan Ninetales,Ice,Fairy,Snow Cloak,Snow Warning,,1,Yellow,Quadruped,1.10,19.90,16.40,73,67,75,81,100,109,505,84.17,15.17,75,7,70,177,Medium Fast,1000000,FALSE,Vulpix,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.750,Fox ,Field,,20,1.00,2.00,1.00,1.00,1.00,0.50,1.00,2.00,1.00,1.00,1.00,0.50,2.00,1.00,0.00,0.50,4.00,1.00
38,Ninetales,Fire,,Flash Fire,Drought,,34,Yellow,Quadruped,1.10,19.90,16.40,73,76,75,81,100,100,505,84.17,11.45,75,1,70,177,Medium Fast,1000000,FALSE,Vulpix,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.750,Fox ,Field,,20,1.00,0.50,2.00,1.00,0.50,0.50,1.00,1.00,2.00,1.00,1.00,0.50,2.00,1.00,1.00,1.00,0.50,0.50
39,Jigglypuff,Normal,Fairy,Cute Charm,Competitive,Friend Guard,5,Pink,Humanoid,0.50,5.50,22.00,115,45,20,45,25,20,270,45.00,33.04,170,1,70,95,Fast,800000,TRUE,Igglybuff,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.750,Balloon ,Fairy,,10,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,0.50,1.00,0.00,0.00,0.50,2.00,1.00
40,Wigglytuff,Normal,Fairy,Cute Charm,Competitive,Frisk,5,Pink,Humanoid,1.00,12.00,12.00,140,70,45,85,50,45,435,72.50,33.51,50,1,70,196,Fast,800000,FALSE,Jigglypuff,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.750,Balloon ,Fairy,,10,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,0.50,1.00,0.00,0.00,0.50,2.00,1.00
41,Zubat,Poison,Flying,Inner Focus,Infiltrator,,3,Purple,Wings,0.80,7.50,11.70,40,45,35,30,40,55,245,40.83,7.86,255,1,70,49,Medium Fast,1000000,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Bat ,Flying,,15,1.00,1.00,1.00,2.00,0.25,2.00,0.25,0.50,0.00,1.00,2.00,0.25,2.00,1.00,1.00,1.00,1.00,0.50
42,Golbat,Poison,Flying,Inner Focus,Infiltrator,,3,Purple,Wings,1.60,55.00,21.50,75,80,70,65,75,90,455,75.83,7.86,90,1,70,159,Medium Fast,1000000,TRUE,Zubat,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Bat ,Flying,,15,1.00,1.00,1.00,2.00,0.25,2.00,0.25,0.50,0.00,1.00,2.00,0.25,2.00,1.00,1.00,1.00,1.00,0.50
43,Oddish,Grass,Poison,Chlorophyll,Run Away,,15,Blue,Legs,0.50,5.40,21.60,45,50,55,75,65,30,320,53.33,14.34,255,1,70,64,Medium Slow,1059860,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Weed ,Grass,,20,1.00,2.00,0.50,0.50,0.25,2.00,0.50,1.00,1.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,0.50
44,Gloom,Grass,Poison,Chlorophyll,Stench,,15,Blue,Humanoid,0.80,8.60,13.40,60,65,70,85,75,40,395,65.83,13.97,120,1,70,138,Medium Slow,1059860,TRUE,Oddish,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Weed ,Grass,,20,1.00,2.00,0.50,0.50,0.25,2.00,0.50,1.00,1.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,0.50
45,Vileplume,Grass,Poison,Chlorophyll,Effect Spore,,15,Red,Humanoid,1.20,18.60,12.90,75,80,85,110,90,50,490,81.67,17.95,45,1,70,221,Medium Slow,1059860,FALSE,Gloom,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Flower ,Grass,,20,1.00,2.00,0.50,0.50,0.25,2.00,0.50,1.00,1.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,0.50
46,Paras,Bug,Grass,Effect Spore,Dry Skin,Damp,6,Red,Armor,0.30,5.40,60.00,35,70,55,45,55,25,285,47.50,14.65,190,1,70,57,Medium Fast,1000000,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Mushroom ,Bug,Grass,20,1.00,4.00,0.50,0.50,0.25,2.00,0.50,2.00,0.25,4.00,1.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00
47,Parasect,Bug,Grass,Effect Spore,Dry Skin,Damp,6,Red,Armor,1.00,29.50,29.50,60,95,80,60,80,30,405,67.50,20.77,75,1,70,142,Medium Fast,1000000,FALSE,Paras,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Mushroom ,Bug,Grass,20,1.00,4.00,0.50,0.50,0.25,2.00,0.50,2.00,0.25,4.00,1.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00
48,Venonat,Bug,Poison,Compound Eyes,Tinted Lens,Run Away,13,Purple,Humanoid,1.00,30.00,30.00,60,55,50,40,55,45,305,50.83,6.72,190,1,70,61,Medium Fast,1000000,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Insect ,Bug,,20,1.00,2.00,1.00,1.00,0.25,1.00,0.25,0.50,1.00,2.00,2.00,0.50,2.00,1.00,1.00,1.00,1.00,0.50
49,Venomoth,Bug,Poison,Shield Dust,Tinted Lens,Wonder Skin,13,Purple,Bug-Wings,1.50,12.50,5.60,70,65,60,90,75,90,450,75.00,11.55,75,1,70,158,Medium Fast,1000000,FALSE,Venonat,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Poison Moth ,Bug,,20,1.00,2.00,1.00,1.00,0.25,1.00,0.25,0.50,1.00,2.00,2.00,0.50,2.00,1.00,1.00,1.00,1.00,0.50
50,Alolan Diglett,Ground,Steel,Sand Veil,Tangling Hair,Sand Force,6,Brown,Blob,0.20,1.00,25.00,10,55,30,35,45,90,265,44.17,24.73,255,7,70,53,Medium Fast,1000000,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Mole ,Field,,20,0.50,2.00,2.00,0.00,1.00,1.00,2.00,0.00,2.00,0.50,0.50,0.50,0.25,1.00,0.50,1.00,0.50,0.50
50,Diglett,Ground,,Sand Veil,Arena Trap,Sand Force,17,Brown,Blob,0.20,0.80,20.00,10,55,25,35,45,95,265,44.17,26.84,255,1,70,53,Medium Fast,1000000,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Mole ,Field,,20,1.00,1.00,2.00,0.00,2.00,2.00,1.00,0.50,1.00,1.00,1.00,1.00,0.50,1.00,1.00,1.00,1.00,1.00
51,Alolan Dugtrio,Ground,Steel,Sand Veil,Tangling Hair,Sand Force,6,Brown,Heads,0.70,66.60,135.90,35,100,60,50,70,110,425,70.83,26.52,50,7,70,149,Medium Fast,1000000,FALSE,Diglett,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Mole ,Field,,20,0.50,2.00,2.00,0.00,1.00,1.00,2.00,0.00,2.00,0.50,0.50,0.50,0.25,1.00,0.50,1.00,0.50,0.50
51,Dugtrio,Ground,,Sand Veil,Arena Trap,Sand Force,17,Brown,Heads,0.70,33.30,68.00,35,100,50,50,70,120,425,70.83,30.06,50,1,70,149,Medium Fast,1000000,FALSE,Diglett,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Mole ,Field,,20,1.00,1.00,2.00,0.00,2.00,2.00,1.00,0.50,1.00,1.00,1.00,1.00,0.50,1.00,1.00,1.00,1.00,1.00
52,Alolan Meowth,Dark,,Pickup,Technician,Rattled,14,Yellow,Quadruped,0.40,4.20,26.30,40,35,35,50,40,90,290,48.33,19.29,255,7,70,58,Medium Fast,1000000,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Scratch Cat ,Field,,20,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,0.00,2.00,1.00,0.50,1.00,0.50,1.00,2.00
52,Galarian Meowth,Steel,,Pickup,Tough Claws,Unnerve,11,Yellow,Quadruped,0.40,7.50,46.90,50,65,55,40,40,40,290,48.33,9.43,255,8,70,58,Medium Fast,1000000,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.500,Scratch Cat ,Field,,20,0.50,2.00,1.00,1.00,0.50,0.50,2.00,0.00,2.00,0.50,0.50,0.50,0.50,1.00,0.50,1.00,0.50,0.50
52,Meowth,Normal,,Pickup,Technician,Unnerve,71,Yellow,Quadruped,0.40,4.20,26.30,40,45,35,40,40,90,290,48.33,18.86,255,1,70,58,Medium Fast,1000000,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Scratch Cat ,Field,,20,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00
52,Meowth Gmax,Normal,,Pickup,Technician,Unnerve,71,Yellow,Quadruped,33.00,10000.00,9.20,40,45,35,40,40,90,290,48.33,18.86,255,8,70,58,Medium Fast,1000000,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Scratch Cat ,Field,,20,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00
53,Alolan Persian,Dark,,Fur Coat,Technician,Rattled,14,Yellow,Quadruped,1.10,33.00,27.30,65,60,60,75,65,115,440,73.33,19.29,90,7,70,154,Medium Fast,1000000,FALSE,Meowth,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Classy Cat ,Field,,20,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,0.00,2.00,1.00,0.50,1.00,0.50,1.00,2.00
53,Persian,Normal,,Limber,Technician,Unnerve,71,Yellow,Quadruped,1.00,32.00,32.00,65,70,60,65,65,115,440,73.33,18.86,90,1,70,154,Medium Fast,1000000,FALSE,Meowth,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Classy Cat ,Field,,20,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00
54,Psyduck,Water,,Damp,Cloud Nine,Swift Swim,72,Yellow,Upright,0.80,19.60,30.60,50,52,48,65,50,55,320,53.33,5.65,190,1,70,64,Medium Fast,1000000,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Duck ,Water 1,Field,20,1.00,0.50,0.50,2.00,2.00,0.50,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.50,1.00
55,Golduck,Water,,Damp,Cloud Nine,Swift Swim,72,Blue,Upright,1.70,76.60,26.50,80,82,78,95,80,85,500,83.33,5.65,75,1,70,175,Medium Fast,1000000,FALSE,Psyduck,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Duck ,Water 1,Field,20,1.00,0.50,0.50,2.00,2.00,0.50,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.50,1.00
56,Mankey,Fighting,,Vital Spirit,Anger Point,Defiant,29,Brown,Upright,0.50,28.00,112.00,40,80,35,35,45,70,305,50.83,17.66,190,1,70,61,Medium Fast,1000000,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Pig Monkey ,Field,,20,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,2.00,0.50,0.50,1.00,1.00,0.50,1.00,2.00
57,Primeape,Fighting,,Vital Spirit,Anger Point,Defiant,29,Brown,Upright,1.00,32.00,32.00,65,105,60,60,70,95,455,75.83,17.66,75,1,70,159,Medium Fast,1000000,FALSE,Mankey,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Pig Monkey ,Field,,20,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,2.00,0.50,0.50,1.00,1.00,0.50,1.00,2.00
58,Growlithe,Fire,,Intimidate,Flash Fire,Justified,34,Brown,Quadruped,0.70,19.00,38.80,55,70,45,70,50,60,350,58.33,9.43,190,1,70,70,Slow,1250000,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.250,Puppy ,Field,,20,1.00,0.50,2.00,1.00,0.50,0.50,1.00,1.00,2.00,1.00,1.00,0.50,2.00,1.00,1.00,1.00,0.50,0.50
59,Arcanine,Fire,,Intimidate,Flash Fire,Justified,34,Brown,Quadruped,1.90,155.00,42.90,90,110,80,100,80,95,555,92.50,10.70,75,1,70,194,Slow,1250000,FALSE,Growlithe,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.250,Legendary ,Field,,20,1.00,0.50,2.00,1.00,0.50,0.50,1.00,1.00,2.00,1.00,1.00,0.50,2.00,1.00,1.00,1.00,0.50,0.50
60,Poliwag,Water,,Water Absorb,Damp,Swift Swim,72,Blue,Legs,0.60,12.40,34.40,40,50,40,40,40,90,300,50.00,18.26,255,1,70,60,Medium Slow,1059860,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Tadpole ,Water 1,,20,1.00,0.50,0.50,2.00,2.00,0.50,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.50,1.00
61,Poliwhirl,Water,,Water Absorb,Damp,Swift Swim,72,Blue,Humanoid,1.00,20.00,20.00,65,65,65,50,50,90,385,64.17,13.36,120,1,70,135,Medium Slow,1059860,TRUE,Poliwag,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Tadpole ,Water 1,,20,1.00,0.50,0.50,2.00,2.00,0.50,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.50,1.00
62,Poliwrath,Water,Fighting,Water Absorb,Damp,Swift Swim,4,Blue,Humanoid,1.30,54.00,32.00,90,95,95,70,90,70,510,85.00,10.80,45,1,70,230,Medium Slow,1059860,FALSE,Poliwhirl,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Tadpole ,Water 1,,20,1.00,0.50,0.50,2.00,2.00,0.50,1.00,1.00,1.00,2.00,2.00,0.50,0.50,1.00,1.00,0.50,0.50,2.00
63,Abra,Psychic,,Synchronize,Inner Focus,Magic Guard,45,Brown,Upright,0.90,19.50,24.10,25,20,15,105,55,90,310,51.67,35.08,200,1,70,62,Medium Slow,1059860,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.250,Psi ,Human-Like,,20,1.00,1.00,1.00,1.00,1.00,1.00,0.50,1.00,1.00,1.00,0.50,2.00,1.00,2.00,1.00,2.00,1.00,1.00
64,Kadabra,Psychic,,Synchronize,Inner Focus,Magic Guard,45,Brown,Upright,1.30,56.50,33.40,40,35,30,120,70,105,400,66.67,35.08,100,1,70,140,Medium Slow,1059860,TRUE,Abra,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.250,Psi ,Human-Like,,20,1.00,1.00,1.00,1.00,1.00,1.00,0.50,1.00,1.00,1.00,0.50,2.00,1.00,2.00,1.00,2.00,1.00,1.00
65,Alakazam,Psychic,,Synchronize,Inner Focus,Magic Guard,45,Brown,Humanoid,1.50,48.00,21.30,55,50,45,135,95,120,500,83.33,35.43,50,1,70,225,Medium Slow,1059860,FALSE,Kadabra,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.250,Psi ,Human-Like,,20,1.00,1.00,1.00,1.00,1.00,1.00,0.50,1.00,1.00,1.00,0.50,2.00,1.00,2.00,1.00,2.00,1.00,1.00
65,Mega Alakazam,Psychic,,Trace,,,45,Brown,Humanoid,1.20,48.00,33.30,55,50,65,175,95,150,590,98.33,48.10,50,6,70,270,Medium Slow,1059860,FALSE,Kadabra,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.250,Psi ,Human-Like,,20,1.00,1.00,1.00,1.00,1.00,1.00,0.50,1.00,1.00,1.00,0.50,2.00,1.00,2.00,1.00,2.00,1.00,1.00
66,Machop,Fighting,,Guts,No Guard,Steadfast,29,Gray,Upright,0.80,19.50,30.50,70,80,50,35,35,35,305,50.83,18.12,180,1,70,61,Medium Slow,1059860,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.250,Superpower ,Human-Like,,20,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,2.00,0.50,0.50,1.00,1.00,0.50,1.00,2.00
67,Machoke,Fighting,,Guts,No Guard,Steadfast,29,Gray,Humanoid,1.50,70.50,31.30,80,100,70,50,60,45,405,67.50,18.65,90,1,70,142,Medium Slow,1059860,TRUE,Machop,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.250,Superpower ,Human-Like,,20,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,2.00,0.50,0.50,1.00,1.00,0.50,1.00,2.00
68,Machamp,Fighting,,Guts,No Guard,Steadfast,29,Gray,Humanoid,1.60,130.00,50.80,90,130,80,65,85,55,505,84.17,23.70,45,1,70,227,Medium Slow,1059860,FALSE,Machoke,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.250,Superpower ,Human-Like,,20,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,2.00,0.50,0.50,1.00,1.00,0.50,1.00,2.00
68,Machamp Gmax,Fighting,,Guts,No Guard,Steadfast,29,Gray,Humanoid,25.00,10000.00,16.00,90,130,80,65,85,55,505,84.17,23.70,45,8,70,227,Medium Slow,1059860,FALSE,Machoke,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.250,Superpower ,Human-Like,,20,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,2.00,0.50,0.50,1.00,1.00,0.50,1.00,2.00
69,Bellsprout,Grass,Poison,Chlorophyll,Gluttony,,15,Green,Humanoid,0.70,4.00,8.20,50,75,35,70,30,40,300,50.00,17.08,255,1,70,60,Medium Slow,1059860,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500,Flower ,Grass,,20,1.00,2.00,0.50,0.50,0.25,2.00,0.50,1.00,1.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,0.50
